#                                                                                    --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                             accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                     ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
KC1-P2_N3_k31_Locus_763_Transcript_1_1    -          good-c-term          -            3.6e-21   76.7   0.0     5e-21   76.2   0.0   1.1   1   0   0   1   1   1   1 -
KC1-P2-N_k55_Locus_3982_Transcript_2_1    -          good-c-term          -            4.1e-21   76.5   0.1     7e-21   75.7   0.1   1.3   1   0   0   1   1   1   1 -
KC1-P2-N_k25_Locus_7665_Transcript_1_1    -          good-c-term          -            4.3e-21   76.4   0.1   7.2e-21   75.7   0.1   1.3   1   0   0   1   1   1   1 -
KC1-P2_N3_k43_Locus_5583_Transcript_2_1   -          good-c-term          -            4.7e-21   76.3   0.0   4.7e-21   76.3   0.0   2.0   1   1   1   2   2   1   1 -
KC1-P2-N_k31_Locus_1474_Transcript_10_1   -          good-c-term          -            4.9e-21   76.3   0.0   4.9e-21   76.3   0.0   2.1   1   1   1   2   2   1   1 -
KC1-P2_N3_k43_Locus_13888_Transcript_1_1  -          good-c-term          -              5e-21   76.2   0.0   1.5e-20   74.6   0.0   1.7   2   0   0   2   2   1   1 -
KC1-P2_N3_k55_Locus_5353_Transcript_5_1   -          good-c-term          -            5.1e-21   76.2   0.1   7.6e-21   75.6   0.1   1.2   1   0   0   1   1   1   1 -
KC1-P2_N4_k31_Locus_7736_Transcript_3_1   -          good-c-term          -            5.3e-21   76.1   0.1   6.8e-21   75.8   0.1   1.1   1   0   0   1   1   1   1 -
KC1-P2_N3_k43_Locus_2495_Transcript_4_1   -          good-c-term          -            5.5e-21   76.1   0.1     9e-21   75.4   0.1   1.3   1   0   0   1   1   1   1 -
KC1-P2-N_k43_Locus_7389_Transcript_6_1    -          good-c-term          -            5.7e-21   76.0   0.0   7.2e-21   75.7   0.0   1.1   1   0   0   1   1   1   1 -
KC1-P2-N_CL7724Contig1_1                  -          good-c-term          -              6e-21   75.9   0.0   1.2e-20   75.0   0.0   1.4   1   0   0   1   1   1   1 -
KC1-P2-N_k25_Locus_20183_Transcript_3_1   -          good-c-term          -            6.6e-21   75.8   0.0   6.6e-21   75.8   0.0   2.1   1   1   1   2   2   1   1 -
KC1-P2-N_k43_Locus_2737_Transcript_2_1    -          good-c-term          -            6.7e-21   75.8   0.0   9.7e-21   75.3   0.0   1.2   1   0   0   1   1   1   1 -
KC1-P2_N4_k25_Locus_769_Transcript_2_1    -          good-c-term          -            6.9e-21   75.8   0.2   9.7e-21   75.3   0.2   1.1   1   0   0   1   1   1   1 -
KC1-P2_N3_k25_Locus_12289_Transcript_1_1  -          good-c-term          -            6.9e-21   75.8   0.0   9.4e-21   75.3   0.0   1.1   1   0   0   1   1   1   1 -
KC1-P2-N_k37_Locus_4218_Transcript_4_1    -          good-c-term          -            7.1e-21   75.7   0.1   9.3e-21   75.3   0.1   1.1   1   0   0   1   1   1   1 -
KC1-P2_N4_k31_Locus_8256_Transcript_4_1   -          good-c-term          -            7.2e-21   75.7   0.4   1.2e-20   75.0   0.4   1.2   1   0   0   1   1   1   1 -
KC1-P2_N4_k37_Locus_6609_Transcript_7_1   -          good-c-term          -            7.2e-21   75.7   0.0   1.1e-20   75.1   0.0   1.2   1   0   0   1   1   1   1 -
KC1-P2-N_k69_Locus_12832_Transcript_2_1   -          good-c-term          -            7.3e-21   75.7   0.2     1e-20   75.2   0.2   1.2   1   0   0   1   1   1   1 -
KC1-P2_N3_k25_Locus_10637_Transcript_6_1  -          good-c-term          -            7.4e-21   75.6   0.5   1.1e-20   75.1   0.5   1.2   1   0   0   1   1   1   1 -
KC1-P2-N_k43_Locus_7568_Transcript_1_1    -          good-c-term          -            8.1e-21   75.5   0.0     1e-20   75.2   0.0   1.1   1   0   0   1   1   1   1 -
KC1-P2-N_k61_Locus_6258_Transcript_5_1    -          good-c-term          -            8.2e-21   75.5   0.6   1.2e-20   75.0   0.6   1.2   1   0   0   1   1   1   1 -
KC1-P2-N_k69_Locus_21667_Transcript_1_1   -          good-c-term          -            8.2e-21   75.5   0.8   1.1e-20   75.0   0.8   1.1   1   0   0   1   1   1   1 -
KC1-P2_N3_k55_Locus_13093_Transcript_1_1  -          good-c-term          -            8.2e-21   75.5   0.0   1.1e-20   75.0   0.0   1.1   1   0   0   1   1   1   1 -
KC1-P2_N4_k49_Locus_2513_Transcript_3_1   -          good-c-term          -              9e-21   75.4   0.0   1.3e-20   74.8   0.0   1.2   1   0   0   1   1   1   1 -
KC1-P2-N_k43_Locus_24937_Transcript_4_1   -          good-c-term          -              1e-20   75.2   3.5     1e-20   75.2   3.5   1.5   2   0   0   2   2   1   1 -
KC1-P2-N_k55_Locus_4655_Transcript_13_1   -          good-c-term          -            1.1e-20   75.1   0.9   1.1e-20   75.1   0.9   2.3   3   0   0   3   3   1   1 -
KC1-P2-N_k43_Locus_20860_Transcript_1_1   -          good-c-term          -            1.1e-20   75.0   1.2   1.7e-20   74.5   1.2   1.2   1   0   0   1   1   1   1 -
KC1-P2_N4_k49_Locus_2063_Transcript_2_1   -          good-c-term          -            1.4e-20   74.8   0.5   1.4e-20   74.8   0.5   2.2   2   0   0   2   2   1   1 -
KC1-P2_N3_k37_Locus_4439_Transcript_6_1   -          good-c-term          -            1.4e-20   74.7   0.5   1.4e-20   74.7   0.5   2.0   2   1   1   3   3   1   1 -
KC1-P2_N3_k25_Locus_4511_Transcript_6_1   -          good-c-term          -            1.5e-20   74.7   0.2   2.4e-20   74.0   0.2   1.3   1   0   0   1   1   1   1 -
KC1-P2_N3_k61_Locus_6630_Transcript_1_1   -          good-c-term          -            1.5e-20   74.6   0.1   2.4e-20   74.0   0.1   1.2   1   0   0   1   1   1   1 -
KC1-P2_N3_k25_Locus_3735_Transcript_4_1   -          good-c-term          -            1.5e-20   74.6   1.3   2.7e-20   73.8   1.3   1.3   1   0   0   1   1   1   1 -
KC1-P2-N_k61_Locus_15611_Transcript_4_1   -          good-c-term          -            1.6e-20   74.5   1.1   2.6e-20   73.9   1.1   1.2   1   0   0   1   1   1   1 -
KC1-P2_N3_k37_Locus_4143_Transcript_1_1   -          good-c-term          -            1.7e-20   74.5   0.2   2.5e-20   73.9   0.2   1.2   1   0   0   1   1   1   1 -
KC1-P2-N_k43_Locus_5149_Transcript_3_1    -          good-c-term          -            1.7e-20   74.5   0.2   2.5e-20   73.9   0.2   1.2   1   0   0   1   1   1   1 -
KC1-P2-N_k31_Locus_24612_Transcript_3_1   -          good-c-term          -            1.8e-20   74.4   0.0   2.5e-20   73.9   0.0   1.1   1   0   0   1   1   1   1 -
KC1-P2-N_k49_Locus_5880_Transcript_2_1    -          good-c-term          -            1.8e-20   74.4   0.5   1.8e-20   74.4   0.5   2.1   2   0   0   2   2   1   1 -
KC1-P2-N_k49_Locus_8710_Transcript_3_1    -          good-c-term          -            1.9e-20   74.3   0.0   3.1e-20   73.6   0.0   1.3   1   0   0   1   1   1   1 -
KC1-P2-N_CL7753Contig1_1                  -          good-c-term          -              2e-20   74.3   0.2   2.9e-20   73.7   0.2   1.2   1   0   0   1   1   1   1 -
KC1-P2_N3_k49_Locus_19137_Transcript_1_1  -          good-c-term          -            2.1e-20   74.2   0.8   2.6e-20   73.8   0.8   1.1   1   0   0   1   1   1   1 -
KC1-P2-N_k49_Locus_14546_Transcript_1_1   -          good-c-term          -            2.2e-20   74.1   0.1   2.2e-20   74.1   0.1   1.5   2   0   0   2   2   1   1 -
KC1-P2-N_k37_Locus_4072_Transcript_10_1   -          good-c-term          -            2.6e-20   73.9   0.3   3.9e-20   73.3   0.3   1.2   1   0   0   1   1   1   1 -
KC1-P2-N_k37_Locus_4462_Transcript_1_1    -          good-c-term          -            2.9e-20   73.7   2.4   4.1e-20   73.2   2.4   1.2   1   0   0   1   1   1   1 -
KC1-P2_N3_k25_Locus_3021_Transcript_2_1   -          good-c-term          -            2.9e-20   73.7   0.4   4.2e-20   73.2   0.4   1.2   1   0   0   1   1   1   1 -
KC1-P2_N3_CL1949Contig1_1                 -          good-c-term          -            3.6e-20   73.4   0.0   4.8e-20   73.0   0.0   1.1   1   0   0   1   1   1   1 -
KC1-P2-N_k37_Locus_5087_Transcript_14_1   -          good-c-term          -            3.6e-20   73.4   0.0   4.8e-20   73.0   0.0   1.1   1   0   0   1   1   1   1 -
KC1-P2_N4_k37_Locus_10952_Transcript_2_1  -          good-c-term          -            3.6e-20   73.4   0.2   6.1e-20   72.6   0.2   1.3   1   0   0   1   1   1   1 -
KC1-P2-N_k49_Locus_33615_Transcript_1_1   -          good-c-term          -            3.7e-20   73.3   0.1   4.8e-20   73.0   0.1   1.1   1   0   0   1   1   1   1 -
KC1-P2_N3_k65_Locus_4678_Transcript_4_1   -          good-c-term          -            3.8e-20   73.3   0.0   4.8e-20   73.0   0.0   1.1   1   0   0   1   1   1   1 -
KC1-P2-N_k31_Locus_23730_Transcript_2_1   -          good-c-term          -              5e-20   72.9   3.8   1.3e-19   71.5   0.0   2.0   2   0   0   2   2   1   1 -
KC1-P2-N_k49_Locus_26825_Transcript_2_1   -          good-c-term          -            5.2e-20   72.9   0.2   7.6e-20   72.3   0.2   1.2   1   0   0   1   1   1   1 -
KC1-P2-N_k65_Locus_4954_Transcript_1_1    -          good-c-term          -            5.5e-20   72.8   0.1   7.1e-20   72.4   0.1   1.1   1   0   0   1   1   1   1 -
KC1-P2_N3_CL330Contig1_1                  -          good-c-term          -            5.7e-20   72.7   0.4   5.7e-20   72.7   0.4   2.3   2   0   0   2   2   1   1 -
KC1-P2_N3_CL5103Contig1_1                 -          good-c-term          -            6.7e-20   72.5   0.1   1.1e-19   71.8   0.1   1.3   1   0   0   1   1   1   1 -
KC1-P2_N4_k37_Locus_8250_Transcript_1_1   -          good-c-term          -            7.5e-20   72.3  15.0   9.7e-20   72.0   0.1   2.4   2   0   0   2   2   2   1 -
KC1-P2_N3_k55_Locus_6321_Transcript_1_1   -          good-c-term          -            7.5e-20   72.3   0.0     1e-19   71.9   0.0   1.1   1   0   0   1   1   1   1 -
KC1-P2-N_k31_Locus_5960_Transcript_7_1    -          good-c-term          -            7.7e-20   72.3   0.0   1.1e-19   71.8   0.0   1.1   1   0   0   1   1   1   1 -
KC1-P2_N2_k25_Locus_23687_Transcript_3_1  -          good-c-term          -            8.1e-20   72.2   0.0   9.4e-20   72.0   0.0   1.0   1   0   0   1   1   1   1 -
KC1-P2_N4_k25_Locus_225_Transcript_33_1   -          good-c-term          -            8.4e-20   72.2   0.3   1.4e-19   71.4   0.3   1.3   1   0   0   1   1   1   1 -
KC1-P2-N_CL425Contig1_1                   -          good-c-term          -              9e-20   72.1   0.1   1.2e-19   71.6   0.1   1.1   1   0   0   1   1   1   1 -
KC1-P2-N_k69_Locus_9898_Transcript_1_1    -          good-c-term          -            9.2e-20   72.0   0.1   1.4e-19   71.5   0.1   1.2   1   0   0   1   1   1   1 -
KC1-P2-N_k37_Locus_14815_Transcript_4_1   -          good-c-term          -              1e-19   71.9   0.0   1.9e-19   71.0   0.0   1.4   1   0   0   1   1   1   1 -
KC1-P2_N4_k55_Locus_19860_Transcript_1_1  -          good-c-term          -              1e-19   71.9   0.7   3.2e-17   63.7   0.5   2.1   1   1   0   2   2   2   1 -
KC1-P2-N_k69_Locus_16034_Transcript_6_1   -          good-c-term          -            1.1e-19   71.8   0.0   1.5e-19   71.3   0.0   1.2   1   0   0   1   1   1   1 -
KC1-P2-N_k25_Locus_6739_Transcript_5_1    -          good-c-term          -            1.1e-19   71.8   1.5   1.5e-19   71.3   1.5   1.2   1   0   0   1   1   1   1 -
KC1-P2-N_k25_Locus_18841_Transcript_1_1   -          good-c-term          -            1.1e-19   71.8   0.1   1.6e-19   71.2   0.1   1.1   1   0   0   1   1   1   1 -
KC1-P2_N3_CL989Contig1_1                  -          good-c-term          -            1.2e-19   71.7   0.1   1.5e-19   71.3   0.1   1.1   1   0   0   1   1   1   1 -
KC1-P2_N3_k61_Locus_1140_Transcript_1_1   -          good-c-term          -            1.2e-19   71.6   0.2   2.1e-19   70.9   0.0   1.4   2   0   0   2   2   1   1 -
KC1-P2-N_k61_Locus_5309_Transcript_9_1    -          good-c-term          -            1.3e-19   71.5   0.0   2.2e-19   70.8   0.0   1.3   1   0   0   1   1   1   1 -
KC1-P2-N_k25_Locus_2405_Transcript_8_1    -          good-c-term          -            1.3e-19   71.5   0.3   1.8e-19   71.1   0.3   1.1   1   0   0   1   1   1   1 -
KC1-P2-N_k43_Locus_25433_Transcript_4_1   -          good-c-term          -            1.4e-19   71.5   0.5   2.7e-19   70.5   0.2   1.6   2   0   0   2   2   1   1 -
KC1-P2-N_k25_Locus_11313_Transcript_7_1   -          good-c-term          -            1.4e-19   71.4   0.1   2.1e-19   70.9   0.1   1.2   1   0   0   1   1   1   1 -
KC1-P2-N_k25_Locus_19503_Transcript_4_1   -          good-c-term          -            1.6e-19   71.2   0.5   2.7e-19   70.5   0.5   1.2   1   0   0   1   1   1   1 -
KC1-P2-N_k69_Locus_1573_Transcript_2_1    -          good-c-term          -            1.8e-19   71.1   1.0   2.8e-19   70.5   0.5   1.5   2   0   0   2   2   1   1 -
KC1-P2-N_k25_Locus_1140_Transcript_7_1    -          good-c-term          -            1.8e-19   71.1   0.3   3.2e-19   70.3   0.3   1.4   1   0   0   1   1   1   1 -
KC1-P2-N_k65_Locus_14391_Transcript_10_1  -          good-c-term          -            1.8e-19   71.1   0.1   2.6e-19   70.5   0.1   1.2   1   0   0   1   1   1   1 -
KC1-P2_N4_k25_Locus_16657_Transcript_1_1  -          good-c-term          -            2.6e-19   70.5   0.1   3.5e-19   70.1   0.1   1.1   1   0   0   1   1   1   1 -
KC1-P2_N4_k25_Locus_3543_Transcript_1_1   -          good-c-term          -            2.8e-19   70.4   2.2   4.2e-19   69.9   2.2   1.3   1   0   0   1   1   1   1 -
KC1-P2-N_k65_Locus_18476_Transcript_1_1   -          good-c-term          -            2.9e-19   70.4   0.1   2.9e-19   70.4   0.1   2.7   2   1   0   2   2   1   1 -
KC1-P2-N_k37_Locus_956_Transcript_8_1     -          good-c-term          -            2.9e-19   70.4   0.0   4.2e-19   69.9   0.0   1.2   1   0   0   1   1   1   1 -
KC1-P2-N_k69_Locus_3698_Transcript_1_1    -          good-c-term          -            3.1e-19   70.3   0.1   4.3e-19   69.8   0.1   1.1   1   0   0   1   1   1   1 -
KC1-P2_N3_k31_Locus_11820_Transcript_2_1  -          good-c-term          -            3.2e-19   70.3   0.3   3.2e-19   70.3   0.3   1.8   2   0   0   2   2   1   1 -
KC1-P2-N_k43_Locus_11614_Transcript_4_1   -          good-c-term          -            3.2e-19   70.2   0.0     5e-19   69.6   0.0   1.2   1   0   0   1   1   1   1 -
KC1-P2_N3_k25_Locus_9900_Transcript_1_1   -          good-c-term          -            3.3e-19   70.2   0.4   5.7e-19   69.4   0.4   1.4   1   0   0   1   1   1   1 -
KC1-P2_N3_k49_Locus_5460_Transcript_1_1   -          good-c-term          -            3.4e-19   70.2   0.2   4.8e-19   69.7   0.2   1.2   1   0   0   1   1   1   1 -
KC1-P2-N_k55_Locus_12264_Transcript_2_1   -          good-c-term          -            3.7e-19   70.0   0.1   4.7e-19   69.7   0.1   1.1   1   0   0   1   1   1   1 -
KC1-P2_N3_k31_Locus_2210_Transcript_3_1   -          good-c-term          -            3.8e-19   70.0   1.0   7.3e-19   69.1   1.0   1.4   1   0   0   1   1   1   1 -
KC1-P2-N_CL4289Contig1_1                  -          good-c-term          -            3.9e-19   70.0   0.1   6.6e-19   69.2   0.1   1.3   1   0   0   1   1   1   1 -
KC1-P2_N3_k43_Locus_3555_Transcript_8_1   -          good-c-term          -            3.9e-19   70.0   0.1   6.7e-19   69.2   0.1   1.3   1   0   0   1   1   1   1 -
KC1-P2_N3_k55_Locus_4990_Transcript_1_1   -          good-c-term          -            4.6e-19   69.7   0.2   6.4e-19   69.3   0.2   1.2   1   0   0   1   1   1   1 -
KC1-P2-N_k31_Locus_16964_Transcript_4_1   -          good-c-term          -            4.6e-19   69.7   0.0   6.4e-19   69.2   0.0   1.2   1   0   0   1   1   1   1 -
KC1-P2-N_k55_Locus_7449_Transcript_1_1    -          good-c-term          -            4.7e-19   69.7   0.0   6.9e-19   69.2   0.0   1.2   1   0   0   1   1   1   1 -
KC1-P2-N_k25_Locus_6069_Transcript_2_1    -          good-c-term          -            5.2e-19   69.5   0.4   8.3e-19   68.9   0.0   1.4   2   0   0   2   2   1   1 -
KC1-P2-N_k55_Locus_5884_Transcript_2_1    -          good-c-term          -            5.3e-19   69.5   0.7   7.6e-17   62.4   0.5   2.1   1   1   0   2   2   2   1 -
KC1-P2-N_CL1139Contig1_1                  -          good-c-term          -            5.3e-19   69.5   0.1   7.6e-19   69.0   0.1   1.2   1   0   0   1   1   1   1 -
KC1-P2_N2_k37_Locus_5719_Transcript_3_1   -          good-c-term          -            5.8e-19   69.4   0.0   7.5e-19   69.0   0.0   1.1   1   0   0   1   1   1   1 -
KC1-P2-N_k49_Locus_1692_Transcript_4_1    -          good-c-term          -            6.2e-19   69.3   0.4   1.2e-18   68.4   0.1   1.5   2   0   0   2   2   1   1 -
KC1-P2-N_k43_Locus_19467_Transcript_1_1   -          good-c-term          -            6.3e-19   69.3   0.3     8e-19   68.9   0.3   1.1   1   0   0   1   1   1   1 -
KC1-P2-N_k43_Locus_5723_Transcript_3_1    -          good-c-term          -            6.8e-19   69.2   0.3     9e-19   68.8   0.3   1.1   1   0   0   1   1   1   1 -
KC1-P2_N3_CL6836Contig1_1                 -          good-c-term          -            6.8e-19   69.2   0.0   7.4e-19   69.0   0.0   1.0   1   0   0   1   1   1   1 -
KC1-P2-N_k25_Locus_19177_Transcript_4_1   -          good-c-term          -            7.2e-19   69.1   0.1   1.1e-18   68.5   0.1   1.2   1   0   0   1   1   1   1 -
KC1-P2-N_k37_Locus_11563_Transcript_10_1  -          good-c-term          -            7.4e-19   69.0   0.5   9.8e-19   68.6   0.5   1.1   1   0   0   1   1   1   1 -
KC1-P2-N_k25_Locus_4535_Transcript_2_1    -          good-c-term          -            7.4e-19   69.0   0.4   7.6e-19   69.0   0.4   1.1   1   0   0   1   1   1   1 -
KC1-P2-N_CL696Contig1_1                   -          good-c-term          -            8.3e-19   68.9   2.3   1.2e-18   68.3   2.3   1.1   1   0   0   1   1   1   1 -
KC1-P2-N_k49_Locus_3568_Transcript_2_1    -          good-c-term          -            8.8e-19   68.8   0.0   1.4e-18   68.1   0.0   1.3   1   0   0   1   1   1   1 -
KC1-P2-N_k55_Locus_4495_Transcript_6_1    -          good-c-term          -            9.1e-19   68.7   0.6   1.4e-18   68.1   0.6   1.2   1   0   0   1   1   1   1 -
KC1-P2-N_k31_Locus_5161_Transcript_2_1    -          good-c-term          -            9.5e-19   68.7   0.2   1.3e-18   68.2   0.2   1.2   1   0   0   1   1   1   1 -
KC1-P2-N_k69_Locus_12056_Transcript_1_1   -          good-c-term          -            1.1e-18   68.5   0.1   1.4e-18   68.1   0.1   1.1   1   0   0   1   1   1   1 -
KC1-P2_N4_k25_Locus_7777_Transcript_1_1   -          good-c-term          -            1.1e-18   68.4   0.0   1.9e-18   67.7   0.0   1.3   1   0   0   1   1   1   1 -
KC1-P2_N3_k31_Locus_1123_Transcript_1_1   -          good-c-term          -            1.2e-18   68.4   0.0   1.7e-18   67.8   0.0   1.2   1   0   0   1   1   1   1 -
KC1-P2-N_k65_Locus_8243_Transcript_4_1    -          good-c-term          -            1.2e-18   68.3   0.0   1.7e-18   67.9   0.0   1.1   1   0   0   1   1   1   1 -
KC1-P2_N3_k25_Locus_11331_Transcript_1_1  -          good-c-term          -            1.3e-18   68.2   0.0   1.6e-18   67.9   0.0   1.1   1   0   0   1   1   1   1 -
KC1-P2_N3_k31_Locus_5068_Transcript_2_1   -          good-c-term          -            1.4e-18   68.2   0.0   2.1e-18   67.5   0.0   1.2   1   0   0   1   1   1   1 -
KC1-P2-N_CL1027Contig1_1                  -          good-c-term          -            1.5e-18   68.1   0.7     3e-18   67.0   0.7   1.5   1   0   0   1   1   1   1 -
KC1-P2_N3_k31_Locus_4170_Transcript_2_1   -          good-c-term          -            1.5e-18   68.0   0.0   1.9e-18   67.7   0.0   1.1   1   0   0   1   1   1   1 -
KC1-P2-N_k43_Locus_8350_Transcript_1_1    -          good-c-term          -            1.6e-18   68.0   0.0     2e-18   67.6   0.0   1.1   1   0   0   1   1   1   1 -
KC1-P2_N3_k37_Locus_928_Transcript_1_1    -          good-c-term          -            1.6e-18   68.0   0.2   2.7e-18   67.2   0.2   1.3   1   0   0   1   1   1   1 -
KC1-P2_N3_k25_Locus_8028_Transcript_2_1   -          good-c-term          -            1.7e-18   67.9   0.3   1.7e-18   67.9   0.3   1.7   2   0   0   2   2   1   1 -
KC1-P2_N3_k43_Locus_10467_Transcript_1_1  -          good-c-term          -            1.7e-18   67.8   0.3   2.2e-18   67.5   0.3   1.1   1   0   0   1   1   1   1 -
KC1-P2_N4_k25_Locus_3720_Transcript_5_1   -          good-c-term          -            1.7e-18   67.8   0.0   2.8e-18   67.1   0.0   1.2   1   0   0   1   1   1   1 -
KC1-P2_N1_k55_Locus_14517_Transcript_1_1  -          good-c-term          -            1.8e-18   67.8   1.4   2.6e-18   67.3   1.4   1.2   1   0   0   1   1   1   1 -
KC1-P2-N_k37_Locus_4124_Transcript_3_1    -          good-c-term          -            1.9e-18   67.7   0.3   2.3e-18   67.4   0.3   1.1   1   0   0   1   1   1   1 -
KC1-P2_N4_k25_Locus_10891_Transcript_2_1  -          good-c-term          -            1.9e-18   67.7   0.1   2.2e-18   67.5   0.1   1.1   1   0   0   1   1   1   1 -
KC1-P2_N4_k31_Locus_6182_Transcript_5_1   -          good-c-term          -              2e-18   67.6   0.6   2.6e-18   67.3   0.0   1.4   2   0   0   2   2   1   1 -
KC1-P2_N4_k43_Locus_566_Transcript_2_1    -          good-c-term          -            2.1e-18   67.5   1.7   2.1e-18   67.5   1.7   1.7   2   0   0   2   2   1   1 -
KC1-P2-N_k25_Locus_2426_Transcript_1_1    -          good-c-term          -            2.2e-18   67.5   1.0   4.6e-18   66.4   1.0   1.5   1   0   0   1   1   1   1 -
KC1-P2-N_k49_Locus_18255_Transcript_1_1   -          good-c-term          -            2.4e-18   67.4   0.3   3.4e-18   66.8   0.3   1.1   1   0   0   1   1   1   1 -
KC1-P2_N4_k37_Locus_4513_Transcript_1_1   -          good-c-term          -            2.4e-18   67.3   0.0   3.6e-18   66.8   0.0   1.2   1   0   0   1   1   1   1 -
KC1-P2_N3_CL198Contig1_1                  -          good-c-term          -            2.6e-18   67.2   0.6   5.5e-18   66.2   0.6   1.5   1   0   0   1   1   1   1 -
KC1-P2_N3_k25_Locus_4993_Transcript_2_1   -          good-c-term          -            2.8e-18   67.1   0.9   2.8e-18   67.1   0.9   1.4   2   0   0   2   2   1   1 -
KC1-P2_N4_k25_Locus_5211_Transcript_3_1   -          good-c-term          -              3e-18   67.0   0.5   4.6e-18   66.4   0.5   1.2   1   0   0   1   1   1   1 -
KC1-P2-N_k55_Locus_22530_Transcript_2_1   -          good-c-term          -            3.4e-18   66.9   0.3   4.9e-18   66.3   0.3   1.1   1   0   0   1   1   1   1 -
KC1-P2_N3_k37_Locus_8335_Transcript_1_1   -          good-c-term          -            3.6e-18   66.8   0.1   5.5e-18   66.2   0.1   1.2   1   0   0   1   1   1   1 -
KC1-P2-N_k65_Locus_16691_Transcript_4_1   -          good-c-term          -            3.9e-18   66.7   0.4   3.9e-18   66.7   0.4   1.6   2   0   0   2   2   1   1 -
KC1-P2_N3_CL1243Contig1_1                 -          good-c-term          -            4.2e-18   66.5   0.0   5.5e-18   66.2   0.0   1.1   1   0   0   1   1   1   1 -
KC1-P2_N3_k37_Locus_16194_Transcript_1_1  -          good-c-term          -            4.3e-18   66.5   0.1   6.2e-18   66.0   0.1   1.2   1   0   0   1   1   1   1 -
KC1-P2-N_CL8449Contig1_1                  -          good-c-term          -            4.3e-18   66.5   0.1   5.6e-18   66.1   0.1   1.1   1   0   0   1   1   1   1 -
KC1-P2_N3_k61_Locus_9092_Transcript_1_1   -          good-c-term          -            4.8e-18   66.4   0.1   8.2e-18   65.6   0.1   1.3   1   0   0   1   1   1   1 -
KC1-P2_N4_CL3563Contig1_1                 -          good-c-term          -            5.7e-18   66.1   0.8   8.2e-18   65.6   0.8   1.2   1   0   0   1   1   1   1 -
KC1-P2-N_k25_Locus_10091_Transcript_12_1  -          good-c-term          -              6e-18   66.0   0.3     6e-18   66.0   0.3   2.0   2   0   0   2   2   1   1 -
KC1-P2-N_k31_Locus_12948_Transcript_1_1   -          good-c-term          -              6e-18   66.0   0.2   8.3e-18   65.6   0.2   1.1   1   0   0   1   1   1   1 -
KC1-P2_N3_CL1865Contig1_1                 -          good-c-term          -            6.4e-18   66.0   0.3   6.4e-18   66.0   0.3   1.6   2   0   0   2   2   1   1 -
KC1-P2_N3_k25_Locus_2047_Transcript_3_1   -          good-c-term          -            6.6e-18   65.9   0.8   9.5e-18   65.4   0.8   1.2   1   0   0   1   1   1   1 -
KC1-P2_N3_k25_Locus_3238_Transcript_2_1   -          good-c-term          -            6.8e-18   65.9   0.0   8.7e-18   65.5   0.0   1.1   1   0   0   1   1   1   1 -
KC1-P2-N_CL9512Contig1_1                  -          good-c-term          -              7e-18   65.8   0.7   9.7e-18   65.4   0.7   1.1   1   0   0   1   1   1   1 -
KC1-P2-N_k55_Locus_9212_Transcript_3_1    -          good-c-term          -            7.3e-18   65.8   0.0   1.2e-17   65.1   0.0   1.2   1   0   0   1   1   1   1 -
KC1-P2_N3_k25_Locus_9682_Transcript_1_1   -          good-c-term          -            7.3e-18   65.8   4.1   1.1e-17   65.2   4.1   1.2   1   0   0   1   1   1   1 -
KC1-P2-N_k25_Locus_12286_Transcript_7_1   -          good-c-term          -            8.5e-18   65.5   0.3   1.2e-17   65.0   0.3   1.2   1   0   0   1   1   1   1 -
KC1-P2-N_CL7609Contig1_1                  -          good-c-term          -            8.7e-18   65.5   0.1     1e-17   65.2   0.1   1.1   1   0   0   1   1   1   1 -
KC1-P2-N_k55_Locus_4320_Transcript_2_1    -          good-c-term          -            8.8e-18   65.5   1.1   1.2e-17   65.0   1.1   1.2   1   0   0   1   1   1   1 -
KC1-P2_N3_k43_Locus_3569_Transcript_8_1   -          good-c-term          -            9.8e-18   65.3   0.9   1.5e-17   64.8   0.9   1.1   1   0   0   1   1   1   1 -
KC1-P2-N_k37_Locus_23195_Transcript_3_1   -          good-c-term          -            9.9e-18   65.3   0.3   2.4e-17   64.0   0.3   1.5   1   1   0   1   1   1   1 -
KC1-P2_N4_CL4850Contig1_1                 -          good-c-term          -            1.1e-17   65.2   0.5   1.1e-17   65.2   0.5   1.6   2   0   0   2   2   1   1 -
KC1-P2-N_k25_Locus_199_Transcript_10_1    -          good-c-term          -            1.1e-17   65.1   0.2   1.6e-17   64.7   0.2   1.2   1   0   0   1   1   1   1 -
KC1-P2-N_k31_Locus_22795_Transcript_1_1   -          good-c-term          -            1.2e-17   65.1   0.7   1.4e-17   64.8   0.7   1.1   1   0   0   1   1   1   1 -
KC1-P2-N_k25_Locus_14815_Transcript_6_1   -          good-c-term          -            1.3e-17   64.9   0.6     2e-17   64.3   0.6   1.2   1   0   0   1   1   1   1 -
KC1-P2-N_k65_Locus_14363_Transcript_1_1   -          good-c-term          -            1.5e-17   64.8   0.0   2.2e-17   64.2   0.0   1.2   1   0   0   1   1   1   1 -
